Timestamp,Occupancy,Capacity,QueueLength,TrafficConditionNearby,VehicleType,IsSpecialDay
2016-10-14 08:27:00,274,485,2,low,car,0
2016-10-14 08:27:00,1407,3883,3,low,cycle,0
2016-10-14 08:27:00,251,690,2,low,car,0
2016-10-14 08:27:00,121,387,2,low,car,0
2016-10-14 08:27:00,761,2009,2,average,car,0
2016-10-14 08:27:00,283,1200,1,low,car,0
2016-10-14 08:27:00,766,3103,2,low,car,0
2016-10-14 08:27:00,170,470,1,low,car,0
2016-10-14 08:27:00,57,577,1,low,car,0
2016-10-14 08:27:00,646,2937,3,average,truck,0
2016-10-14 09:01:00,1870,3883,3,low,truck,0
2016-10-14 09:01:00,380,690,2,low,bike,0
2016-10-14 09:01:00,858,1920,3,low,car,0
2016-10-14 09:01:00,252,470,2,low,bike,0
2016-10-14 09:01:00,394,687,2,low,car,0
2016-10-14 09:01:00,894,3103,2,low,car,0
2016-10-14 09:01:00,153,387,3,average,car,0
2016-10-14 09:01:00,464,1322,2,low,car,0
2016-10-14 09:01:00,392,1200,3,average,car,0
2016-10-14 09:01:00,858,2009,3,low,car,0
2016-10-14 09:01:00,372,2803,2,low,car,0
2016-10-14 09:01:00,814,2937,3,low,car,0
2016-10-14 09:01:00,281,485,2,low,bike,0
2016-10-14 09:01:00,67,577,2,average,car,0
2016-10-14 09:27:00,955,2009,3,low,car,0
2016-10-14 09:27:00,430,690,3,low,car,0
2016-10-14 09:27:00,184,387,3,low,car,0
2016-10-14 09:27:00,910,2937,4,average,car,0
2016-10-14 09:27:00,1004,3103,3,low,cycle,0
2016-10-14 09:27:00,2204,3883,3,low,car,0
2016-10-14 09:27:00,100,577,2,low,car,0
2016-10-14 09:27:00,1010,1920,3,low,cycle,0
2016-10-14 09:27:00,516,1322,4,average,car,0
2016-10-14 09:27:00,453,2803,3,low,car,0
2016-10-14 09:27:00,499,1200,2,low,bike,0
2016-10-14 09:27:00,439,687,3,average,car,0
2016-10-14 09:27:00,296,485,2,low,car,0
2016-10-14 09:27:00,283,470,2,low,car,0
2016-10-14 10:01:00,600,1200,3,low,car,0
2016-10-14 10:01:00,1142,1920,4,low,car,0
2016-10-14 10:01:00,1094,3103,4,low,car,0
2016-10-14 10:01:00,134,577,2,low,car,0
2016-10-14 10:01:00,317,470,3,low,car,0
2016-10-14 10:01:00,482,690,3,low,car,0
2016-10-14 10:01:00,2479,3883,4,low,truck,0
2016-10-14 10:01:00,1052,2009,4,low,car,0
2016-10-14 10:01:00,582,1322,3,low,car,0
2016-10-14 10:01:00,470,687,3,low,car,0
2016-10-14 10:01:00,527,2803,3,low,car,0
2016-10-14 10:01:00,1017,2937,3,low,car,0
2016-10-14 10:01:00,316,485,3,low,car,0
2016-10-14 10:01:00,219,387,4,low,bike,0
2016-10-14 10:27:00,339,470,4,average,car,0
2016-10-14 10:27:00,613,1322,5,average,car,0
2016-10-14 10:27:00,315,485,3,low,car,0
2016-10-14 10:27:00,1192,1920,4,low,car,0
2016-10-14 10:27:00,636,1200,3,low,car,0
2016-10-14 10:27:00,1058,2937,4,low,bike,0
2016-10-14 10:27:00,1141,3103,4,low,car,0
2016-10-14 10:27:00,2585,3883,5,average,car,0
2016-10-14 10:27:00,574,2803,4,average,car,0
2016-10-14 10:27:00,157,577,3,low,car,0
2016-10-14 10:27:00,1102,2009,4,low,car,0
2016-10-14 10:27:00,489,687,3,low,bike,0
2016-10-14 10:27:00,510,690,3,low,car,0
2016-10-14 10:27:00,237,387,3,low,cycle,0
2016-10-14 11:01:00,530,690,5,average,car,0
2016-10-14 11:01:00,2652,3883,7,average,car,0
2016-10-14 11:01:00,1106,2937,6,average,cycle,0
2016-10-14 11:01:00,646,1322,6,average,car,0
2016-10-14 11:01:00,205,577,5,average,car,0
2016-10-14 11:01:00,504,687,6,average,car,0
2016-10-14 11:01:00,264,387,5,average,car,0
2016-10-14 11:01:00,1150,2009,6,average,bike,0
2016-10-14 11:01:00,312,485,5,average,bike,0
2016-10-14 11:01:00,632,2803,5,average,car,0
2016-10-14 11:01:00,657,1200,6,average,bike,0
2016-10-14 11:01:00,1184,3103,6,average,car,0
2016-10-14 11:01:00,1220,1920,6,average,bike,0
2016-10-14 11:01:00,351,470,5,average,bike,0
2016-10-14 11:27:00,317,485,5,average,car,0
2016-10-14 11:27:00,1193,2009,9,high,car,0
2016-10-14 11:27:00,662,1322,6,average,car,0
2016-10-14 11:27:00,1228,3103,9,high,car,0
2016-10-14 11:27:00,360,470,5,average,car,0
2016-10-14 11:27:00,1133,2937,5,average,car,0
2016-10-14 11:27:00,2689,3883,6,average,bike,0
2016-10-14 11:27:00,220,577,5,average,car,0
2016-10-14 11:27:00,543,690,5,average,bike,0
2016-10-14 11:27:00,1239,1920,7,average,car,0
2016-10-14 11:27:00,531,687,5,average,bike,0
2016-10-14 11:27:00,273,387,7,high,car,0
2016-10-14 11:27:00,671,1200,5,average,bike,0
2016-10-14 11:27:00,653,2803,6,average,car,0
2016-10-14 12:01:00,2675,3883,10,high,car,0
2016-10-14 12:01:00,1240,1920,10,high,car,0
2016-10-14 12:01:00,1244,3103,9,high,car,0
2016-10-14 12:01:00,320,485,7,high,car,0
2016-10-14 12:01:00,368,470,8,high,car,0
2016-10-14 12:01:00,291,387,8,high,car,0
2016-10-14 12:01:00,1225,2009,9,high,bike,0
2016-10-14 12:01:00,690,1322,7,average,truck,0
2016-10-14 12:01:00,535,687,6,average,car,0
2016-10-14 12:01:00,680,2803,8,high,car,0
2016-10-14 12:01:00,224,577,7,high,car,0
2016-10-14 12:01:00,668,1200,9,high,bike,0
2016-10-14 12:01:00,1163,2937,10,high,car,0
2016-10-14 12:01:00,552,690,8,high,car,0
2016-10-14 12:27:00,1174,2937,9,high,truck,0
2016-10-14 12:27:00,326,485,8,high,car,0
2016-10-14 12:27:00,1242,3103,10,high,car,0
2016-10-14 12:27:00,681,2803,8,high,bike,0
2016-10-14 12:27:00,1233,2009,10,high,car,0
2016-10-14 12:27:00,295,387,7,high,cycle,0
2016-10-14 12:27:00,657,1200,9,high,car,0
2016-10-14 12:27:00,530,687,8,high,bike,0
2016-10-14 12:27:00,213,577,5,average,bike,0
2016-10-14 12:27:00,1226,1920,9,high,car,0
2016-10-14 12:27:00,703,1322,9,high,car,0
2016-10-14 12:27:00,553,690,8,high,car,0
2016-10-14 12:27:00,2650,3883,11,high,bike,0
2016-10-14 12:27:00,366,470,8,high,truck,0
2016-10-14 13:01:00,1225,1920,6,average,bike,0
2016-10-14 13:01:00,717,1322,8,high,bike,0
2016-10-14 13:01:00,305,387,7,high,car,0
2016-10-14 13:01:00,703,2803,7,high,truck,0
2016-10-14 13:01:00,370,470,8,high,car,0
2016-10-14 13:01:00,331,485,7,high,cycle,0
2016-10-14 13:01:00,2629,3883,9,high,car,0
2016-10-14 13:01:00,205,577,6,high,truck,0
2016-10-14 13:01:00,531,687,7,high,cycle,0
2016-10-14 13:01:00,1248,2009,8,high,car,0
2016-10-14 13:01:00,657,1200,6,average,truck,0
2016-10-14 13:01:00,1192,2937,8,high,car,0
2016-10-14 13:01:00,556,690,5,average,car,0
2016-10-14 13:01:00,1260,3103,9,high,car,0
2016-10-14 13:27:00,1204,2937,9,high,truck,0
2016-10-14 13:27:00,716,1322,8,high,car,0
2016-10-14 13:27:00,201,577,7,high,car,0
2016-10-14 13:27:00,694,2803,8,high,car,0
2016-10-14 13:27:00,324,485,7,high,car,0
2016-10-14 13:27:00,544,687,8,high,car,0
2016-10-14 13:27:00,646,1200,6,average,car,0
2016-10-14 13:27:00,378,470,7,high,cycle,0
2016-10-14 13:27:00,315,387,7,high,cycle,0
2016-10-14 13:27:00,565,690,8,high,car,0
2016-10-14 13:27:00,1205,1920,9,high,car,0
2016-10-14 13:27:00,2583,3883,6,average,car,0
2016-10-14 13:27:00,1247,3103,9,high,truck,0
2016-10-14 13:27:00,1260,2009,8,high,car,0
2016-10-14 14:01:00,1198,2937,5,average,car,0
2016-10-14 14:01:00,2532,3883,6,average,car,0
2016-10-14 14:01:00,182,577,4,average,bike,0
2016-10-14 14:01:00,675,2803,5,average,truck,0
2016-10-14 14:01:00,1247,2009,4,average,cycle,0
2016-10-14 14:01:00,568,690,4,average,car,0
2016-10-14 14:01:00,546,687,6,high,bike,0
2016-10-14 14:01:00,1223,3103,4,average,car,0
2016-10-14 14:01:00,642,1200,4,average,car,0
2016-10-14 14:01:00,314,387,4,average,car,0
2016-10-14 14:01:00,1191,1920,4,average,car,0
2016-10-14 14:01:00,380,470,4,average,bike,0
2016-10-14 14:01:00,316,485,4,average,cycle,0
2016-10-14 14:01:00,701,1322,4,average,cycle,0
2016-10-14 14:34:00,545,690,4,average,car,0
2016-10-14 14:34:00,307,387,4,average,car,0
2016-10-14 14:34:00,522,687,5,average,bike,0
2016-10-14 14:34:00,1219,2009,5,average,car,0
2016-10-14 14:34:00,1175,3103,5,average,car,0
2016-10-14 14:34:00,1176,2937,4,average,bike,0
2016-10-14 14:34:00,637,2803,6,high,cycle,0
2016-10-14 14:34:00,697,1322,5,average,car,0
2016-10-14 14:34:00,2477,3883,5,average,car,0
2016-10-14 14:34:00,364,470,6,high,car,0
2016-10-14 14:34:00,174,577,3,average,bike,0
2016-10-14 14:34:00,1182,1920,5,average,car,0
2016-10-14 14:34:00,323,485,4,average,bike,0
2016-10-14 14:34:00,641,1200,4,average,car,0
2016-10-14 15:01:00,670,1322,2,low,cycle,0
2016-10-14 15:01:00,341,470,2,low,car,0
2016-10-14 15:01:00,1184,2009,3,low,car,0
2016-10-14 15:01:00,299,387,2,low,bike,0
2016-10-14 15:01:00,514,687,2,low,truck,0
2016-10-14 15:01:00,1122,2937,3,low,truck,0
2016-10-14 15:01:00,1134,1920,2,low,car,0
2016-10-14 15:01:00,311,485,2,low,car,0
2016-10-14 15:01:00,617,1200,2,low,bike,0
2016-10-14 15:01:00,2382,3883,3,low,cycle,0
2016-10-14 15:01:00,171,577,2,low,car,0
2016-10-14 15:01:00,512,690,3,low,car,0
2016-10-14 15:01:00,599,2803,2,low,cycle,0
2016-10-14 15:01:00,1125,3103,3,average,car,0
2016-10-14 15:27:00,623,1322,3,low,car,0
2016-10-14 15:27:00,576,1200,2,low,car,0
2016-10-14 15:27:00,503,687,3,average,bike,0
2016-10-14 15:27:00,284,387,3,low,cycle,0
2016-10-14 15:27:00,1126,2009,3,low,bike,0
2016-10-14 15:27:00,161,577,2,low,bike,0
2016-10-14 15:27:00,334,470,2,low,car,0
2016-10-14 15:27:00,2212,3883,3,low,car,0
2016-10-14 15:27:00,1048,1920,3,low,car,0
2016-10-14 15:27:00,289,485,1,low,car,0
2016-10-14 15:27:00,1034,3103,2,low,car,0
2016-10-14 15:27:00,499,690,3,low,car,0
2016-10-14 15:27:00,526,2803,3,average,car,0
2016-10-14 15:27:00,1072,2937,3,low,bike,0
2016-10-14 16:01:00,288,485,2,average,car,0
2016-10-14 16:01:00,1023,2937,3,low,cycle,0
2016-10-14 16:01:00,484,690,2,low,truck,0
2016-10-14 16:01:00,542,1200,2,low,cycle,0
2016-10-14 16:01:00,969,1920,3,average,car,0
2016-10-14 16:01:00,439,2803,2,low,cycle,0
2016-10-14 16:01:00,464,687,2,low,truck,0
2016-10-14 16:01:00,251,387,2,low,car,0
2016-10-14 16:01:00,138,577,1,low,car,0
2016-10-14 16:01:00,325,470,2,low,car,0
2016-10-14 16:01:00,940,3103,2,low,car,0
2016-10-14 16:01:00,1048,2009,2,low,cycle,0
2016-10-14 16:01:00,584,1322,2,low,car,0
2016-10-14 16:01:00,2057,3883,3,average,bike,0
2016-10-14 16:34:00,240,387,2,low,cycle,0
2016-10-14 16:34:00,960,2937,2,low,car,0
2016-10-14 16:34:00,134,577,2,low,car,0
2016-10-14 16:34:00,436,690,2,average,car,0
2016-10-14 16:34:00,986,2009,2,low,car,0
2016-10-14 16:34:00,876,3103,3,low,car,0
2016-10-14 16:34:00,564,1322,3,low,car,0
2016-10-14 16:34:00,1783,3883,3,low,car,0
2016-10-14 16:34:00,411,2803,2,average,truck,0
2016-10-14 16:34:00,462,1200,2,low,cycle,0
2016-10-14 16:34:00,292,470,2,low,car,0
2016-10-14 16:34:00,422,687,2,low,car,0
2016-10-14 16:34:00,283,485,2,low,car,0
2016-10-14 16:34:00,832,1920,2,low,car,0
2016-10-15 07:54:00,251,485,2,low,car,0
2016-10-15 08:01:00,53,577,1,low,bike,0
2016-10-15 08:01:00,94,1200,1,low,car,0
2016-10-15 08:01:00,527,3883,2,low,bike,0
2016-10-15 08:01:00,351,1322,2,low,truck,0
2016-10-15 08:01:00,290,1920,2,low,car,0
2016-10-15 08:01:00,116,2803,2,low,car,0
2016-10-15 08:01:00,255,687,2,low,car,0
2016-10-15 08:01:00,92,387,1,low,car,0
2016-10-15 08:01:00,42,470,1,low,truck,0
2016-10-15 08:01:00,530,3103,2,low,car,0
2016-10-15 08:01:00,606,2009,2,low,car,0
2016-10-15 08:01:00,416,2937,2,low,car,0
2016-10-15 08:01:00,73,690,2,low,cycle,0
2016-10-15 08:34:00,540,3103,3,low,car,0
2016-10-15 08:34:00,116,1200,2,low,car,0
2016-10-15 08:34:00,52,470,1,low,car,0
2016-10-15 08:34:00,602,3883,2,low,bike,0
2016-10-15 08:34:00,253,485,2,low,bike,0
2016-10-15 08:34:00,451,2937,2,average,car,0
2016-10-15 08:34:00,631,2009,2,low,bike,0
2016-10-15 08:34:00,342,1920,2,low,car,0
2016-10-15 08:34:00,107,387,1,low,cycle,0
2016-10-15 08:34:00,132,2803,1,low,car,0
2016-10-15 08:34:00,369,1322,2,low,car,0
2016-10-15 08:34:00,262,687,2,low,car,0
2016-10-15 08:34:00,91,690,2,low,car,0
2016-10-15 08:34:00,63,577,1,low,car,0
2016-10-15 09:01:00,77,577,2,low,car,0
2016-10-15 09:01:00,683,2009,2,low,car,0
2016-10-15 09:01:00,58,470,2,low,cycle,0
2016-10-15 09:01:00,161,2803,3,average,bike,0
2016-10-15 09:01:00,568,3103,3,average,car,0
2016-10-15 09:01:00,277,687,2,low,car,0
2016-10-15 09:01:00,260,485,2,low,truck,0
2016-10-15 09:01:00,100,690,2,average,car,0
2016-10-15 09:01:00,661,3883,3,average,truck,0
2016-10-15 09:01:00,391,1920,2,low,car,0
2016-10-15 09:01:00,490,2937,2,low,truck,0
2016-10-15 09:01:00,406,1322,2,low,car,0
2016-10-15 09:01:00,130,387,2,average,truck,0
2016-10-15 09:01:00,143,1200,2,low,car,0
2016-10-15 09:27:00,290,687,3,average,car,0
2016-10-15 09:27:00,101,577,2,low,car,0
2016-10-15 09:27:00,545,2937,2,low,car,0
2016-10-15 09:27:00,61,470,2,low,cycle,0
2016-10-15 09:27:00,275,485,3,average,bike,0
2016-10-15 09:27:00,760,2009,3,low,car,0
2016-10-15 09:27:00,203,2803,3,low,car,0
2016-10-15 09:27:00,167,387,1,low,car,0
2016-10-15 09:27:00,437,1920,2,low,bike,0
2016-10-15 09:27:00,601,3103,3,average,car,0
2016-10-15 09:27:00,103,690,2,low,truck,0
2016-10-15 09:27:00,470,1322,3,average,bike,0
2016-10-15 09:27:00,161,1200,2,low,car,0
2016-10-15 09:27:00,737,3883,3,low,car,0
2016-10-15 10:01:00,115,690,2,low,car,0
2016-10-15 10:01:00,254,2803,3,low,car,0
2016-10-15 10:01:00,206,387,3,low,car,0
2016-10-15 10:01:00,500,1920,3,low,car,0
2016-10-15 10:01:00,623,2937,4,low,car,0
2016-10-15 10:01:00,858,3883,3,low,car,0
2016-10-15 10:01:00,321,687,3,low,car,0
2016-10-15 10:01:00,875,2009,3,low,car,0
2016-10-15 10:01:00,72,470,3,low,bike,0
2016-10-15 10:01:00,154,577,3,low,car,0
2016-10-15 10:01:00,671,3103,4,low,car,0
2016-10-15 10:01:00,200,1200,3,low,car,0
2016-10-15 10:01:00,302,485,3,low,cycle,0
2016-10-15 10:01:00,554,1322,4,low,truck,0
2016-10-15 10:27:00,228,1200,3,low,cycle,0
2016-10-15 10:27:00,301,2803,2,low,car,0
2016-10-15 10:27:00,552,1920,3,low,car,0
2016-10-15 10:27:00,230,387,3,low,car,0
2016-10-15 10:27:00,308,485,4,low,car,0
2016-10-15 10:27:00,594,1322,4,average,bike,0
2016-10-15 10:27:00,132,690,3,average,car,0
2016-10-15 10:27:00,325,687,3,low,car,0
2016-10-15 10:27:00,943,3883,4,low,car,0
2016-10-15 10:27:00,704,3103,4,low,car,0
2016-10-15 10:27:00,91,470,2,low,bike,0
2016-10-15 10:27:00,171,577,3,low,car,0
2016-10-15 10:27:00,919,2009,4,low,bike,0
2016-10-15 10:27:00,670,2937,3,low,car,0
2016-10-15 11:01:00,259,387,5,average,bike,0
2016-10-15 11:01:00,1036,3883,6,average,car,0
2016-10-15 11:01:00,273,1200,5,average,car,0
2016-10-15 11:01:00,360,2803,7,high,car,0
2016-10-15 11:01:00,630,1322,6,average,car,0
2016-10-15 11:01:00,323,687,5,average,bike,0
2016-10-15 11:01:00,613,1920,5,average,car,0
2016-10-15 11:01:00,953,2009,6,average,bike,0
2016-10-15 11:01:00,305,485,4,average,car,0
2016-10-15 11:01:00,700,2937,6,average,cycle,0
2016-10-15 11:01:00,729,3103,5,average,car,0
2016-10-15 11:01:00,94,470,6,high,cycle,0
2016-10-15 11:01:00,211,577,4,average,car,0
2016-10-15 11:01:00,136,690,6,high,car,0
2016-10-15 11:27:00,327,687,5,average,car,0
2016-10-15 11:27:00,278,1200,6,high,car,0
2016-10-15 11:27:00,629,1920,6,average,car,0
2016-10-15 11:27:00,311,485,5,average,cycle,0
2016-10-15 11:27:00,756,3103,6,average,car,0
2016-10-15 11:27:00,239,577,4,average,car,0
2016-10-15 11:27:00,1000,2009,6,average,truck,0
2016-10-15 11:27:00,290,387,7,high,car,0
2016-10-15 11:27:00,105,470,4,average,bike,0
2016-10-15 11:27:00,750,2937,6,average,truck,0
2016-10-15 11:27:00,673,1322,5,average,car,0
2016-10-15 11:27:00,1087,3883,6,average,car,0
2016-10-15 11:27:00,408,2803,5,average,bike,0
2016-10-15 11:27:00,149,690,5,average,car,0
2016-10-15 12:01:00,333,687,8,high,cycle,0
2016-10-15 12:01:00,798,3103,9,high,bike,0
2016-10-15 12:01:00,109,470,6,high,car,0
2016-10-15 12:01:00,318,485,8,high,bike,0
2016-10-15 12:01:00,154,690,7,high,car,0
2016-10-15 12:01:00,729,1322,9,high,car,0
2016-10-15 12:01:00,669,1920,9,high,cycle,0
2016-10-15 12:01:00,302,1200,8,high,car,0
2016-10-15 12:01:00,276,577,8,high,car,0
2016-10-15 12:01:00,785,2937,8,high,bike,0
2016-10-15 12:01:00,1062,2009,9,high,car,0
2016-10-15 12:01:00,1177,3883,9,high,car,0
2016-10-15 12:01:00,460,2803,8,high,cycle,0
2016-10-15 12:01:00,313,387,7,high,bike,0
2016-10-15 12:27:00,153,690,7,high,car,0
2016-10-15 12:27:00,1249,3883,9,high,truck,0
2016-10-15 12:27:00,708,1920,9,high,car,0
2016-10-15 12:27:00,108,470,6,high,car,0
2016-10-15 12:27:00,826,3103,9,high,cycle,0
2016-10-15 12:27:00,1123,2009,10,high,bike,0
2016-10-15 12:27:00,335,687,8,high,car,0
2016-10-15 12:27:00,788,1322,9,high,car,0
2016-10-15 12:27:00,329,485,8,high,car,0
2016-10-15 12:27:00,297,577,8,high,car,0
2016-10-15 12:27:00,497,2803,9,high,bike,0
2016-10-15 12:27:00,327,1200,8,high,car,0
2016-10-15 12:27:00,817,2937,9,high,bike,0
2016-10-15 12:27:00,335,387,8,high,car,0
2016-10-15 13:01:00,830,1322,9,high,car,0
2016-10-15 13:01:00,164,690,4,average,car,0
2016-10-15 13:01:00,1365,3883,9,high,car,0
2016-10-15 13:01:00,527,2803,8,high,bike,0
2016-10-15 13:01:00,332,577,7,high,car,0
2016-10-15 13:01:00,783,1920,9,high,bike,0
2016-10-15 13:01:00,1191,2009,8,high,car,0
2016-10-15 13:01:00,345,387,7,high,car,0
2016-10-15 13:01:00,353,485,8,high,car,0
2016-10-15 13:01:00,896,3103,8,high,car,0
2016-10-15 13:01:00,383,1200,7,high,bike,0
2016-10-15 13:01:00,862,2937,6,average,cycle,0
2016-10-15 13:01:00,361,687,7,high,car,0
2016-10-15 13:01:00,117,470,6,high,bike,0
2016-10-15 13:34:00,898,2937,8,high,truck,0
2016-10-15 13:34:00,1285,2009,6,average,car,0
2016-10-15 13:34:00,997,3103,6,average,car,0
2016-10-15 13:34:00,345,387,5,average,bike,0
2016-10-15 13:34:00,848,1920,8,high,cycle,0
2016-10-15 13:34:00,381,485,7,high,car,0
2016-10-15 13:34:00,1441,3883,9,high,cycle,0
2016-10-15 13:34:00,416,687,6,high,truck,0
2016-10-15 13:34:00,352,577,8,high,car,0
2016-10-15 13:34:00,869,1322,8,high,car,0
2016-10-15 13:34:00,431,1200,7,high,bike,0
2016-10-15 13:34:00,545,2803,7,high,cycle,0
2016-10-15 13:34:00,172,690,5,average,car,0
2016-10-15 13:34:00,124,470,6,high,car,0
2016-10-15 14:01:00,1458,3883,7,high,car,0
2016-10-15 14:01:00,1059,3103,5,average,car,0
2016-10-15 14:01:00,399,485,6,high,car,0
2016-10-15 14:01:00,547,2803,4,average,bike,0
2016-10-15 14:01:00,344,387,4,average,car,0
2016-10-15 14:01:00,901,1322,4,average,bike,0
2016-10-15 14:01:00,928,2937,4,average,car,0
2016-10-15 14:01:00,457,687,4,average,car,0
2016-10-15 14:01:00,391,577,6,high,car,0
2016-10-15 14:01:00,135,470,3,average,truck,0
2016-10-15 14:01:00,185,690,5,high,truck,0
2016-10-15 14:01:00,863,1920,5,average,car,0
2016-10-15 14:01:00,1358,2009,5,average,cycle,0
2016-10-15 14:01:00,441,1200,4,average,truck,0
2016-10-15 14:27:00,880,1920,5,average,truck,0
2016-10-15 14:27:00,144,470,5,high,car,0
2016-10-15 14:27:00,921,1322,4,average,car,0
2016-10-15 14:27:00,1472,3883,5,average,car,0
2016-10-15 14:27:00,1401,2009,5,average,car,0
2016-10-15 14:27:00,455,1200,4,average,cycle,0
2016-10-15 14:27:00,390,485,4,average,car,0
2016-10-15 14:27:00,1062,3103,5,average,car,0
2016-10-15 14:27:00,195,690,4,average,bike,0
2016-10-15 14:27:00,930,2937,4,average,bike,0
2016-10-15 14:27:00,409,577,4,average,car,0
2016-10-15 14:27:00,537,2803,4,average,cycle,0
2016-10-15 14:27:00,345,387,4,average,car,0
2016-10-15 14:27:00,480,687,4,average,car,0
2016-10-15 15:01:00,526,2803,2,low,car,0
2016-10-15 15:01:00,905,1920,3,low,car,0
2016-10-15 15:01:00,442,577,3,low,car,0
2016-10-15 15:01:00,204,690,2,low,car,0
2016-10-15 15:01:00,476,1200,3,average,car,0
2016-10-15 15:01:00,1413,2009,3,low,car,0
2016-10-15 15:01:00,942,2937,3,low,car,0
2016-10-15 15:01:00,1060,3103,3,low,cycle,0
2016-10-15 15:01:00,486,687,2,low,truck,0
2016-10-15 15:01:00,1509,3883,3,low,bike,0
2016-10-15 15:01:00,345,387,2,low,car,0
2016-10-15 15:01:00,927,1322,3,average,bike,0
2016-10-15 15:01:00,152,470,3,low,truck,0
2016-10-15 15:01:00,393,485,2,low,car,0
2016-10-15 15:27:00,218,690,2,low,car,0
2016-10-15 15:27:00,1052,3103,3,low,bike,0
2016-10-15 15:27:00,915,1322,3,low,bike,0
2016-10-15 15:27:00,1478,3883,3,low,truck,0
2016-10-15 15:27:00,345,387,3,low,truck,0
2016-10-15 15:27:00,498,687,3,low,cycle,0
2016-10-15 15:27:00,389,485,2,low,car,0
2016-10-15 15:27:00,1413,2009,3,low,car,0
2016-10-15 15:27:00,167,470,3,low,cycle,0
2016-10-15 15:27:00,952,2937,4,average,car,0
2016-10-15 15:27:00,881,1920,3,low,cycle,0
2016-10-15 15:27:00,428,577,3,low,bike,0
2016-10-15 15:27:00,510,2803,2,low,car,0
2016-10-15 15:27:00,480,1200,3,low,car,0
2016-10-15 16:01:00,497,687,3,average,car,0
2016-10-15 16:01:00,224,690,1,low,car,0
2016-10-15 16:01:00,344,387,3,low,truck,0
2016-10-15 16:01:00,965,2937,3,low,truck,0
2016-10-15 16:01:00,499,2803,2,low,bike,0
2016-10-15 16:01:00,853,1920,2,low,bike,0
2016-10-15 16:01:00,905,1322,3,low,car,0
2016-10-15 16:01:00,412,577,2,low,car,0
2016-10-15 16:01:00,1402,2009,2,low,bike,0
2016-10-15 16:01:00,1049,3103,3,low,car,0
2016-10-15 16:01:00,172,470,2,low,car,0
2016-10-15 16:01:00,397,485,2,low,car,0
2016-10-15 16:01:00,1399,3883,3,low,bike,0
2016-10-15 16:01:00,479,1200,2,low,car,0
2016-10-15 16:27:00,442,1200,2,low,truck,0
2016-10-15 16:27:00,789,1920,2,low,car,0
2016-10-15 16:27:00,393,577,2,low,bike,0
2016-10-15 16:27:00,167,470,2,low,car,0
2016-10-15 16:27:00,949,2937,3,low,cycle,0
2016-10-15 16:27:00,218,690,2,low,car,0
2016-10-15 16:27:00,397,485,2,low,car,0
2016-10-15 16:27:00,479,687,2,low,car,0
2016-10-15 16:27:00,1306,3883,3,low,truck,0
2016-10-15 16:27:00,1016,3103,2,low,bike,0
2016-10-15 16:27:00,334,387,2,low,car,0
2016-10-15 16:27:00,474,2803,3,low,car,0
2016-10-15 16:27:00,884,1322,2,low,car,0
2016-10-15 16:27:00,1363,2009,3,low,truck,0
2016-10-16 07:47:00,87,1200,2,average,truck,1
2016-10-16 08:04:00,298,485,3,low,cycle,1
2016-10-16 08:04:00,599,3103,3,average,car,1
2016-10-16 08:04:00,297,1920,3,low,car,1
2016-10-16 08:04:00,40,470,2,low,car,1
2016-10-16 08:04:00,191,2803,2,low,car,1
2016-10-16 08:04:00,445,1322,4,low,car,1
2016-10-16 08:04:00,244,687,3,low,car,1
2016-10-16 08:04:00,74,690,2,low,bike,1
2016-10-16 08:04:00,506,2937,3,low,car,1
2016-10-16 08:04:00,689,2009,3,low,bike,1
2016-10-16 08:04:00,48,577,2,low,car,1
2016-10-16 08:04:00,547,3883,3,low,bike,1
2016-10-16 08:04:00,134,387,2,low,car,1
2016-10-16 08:27:00,564,2937,3,low,car,1
2016-10-16 08:27:00,665,3103,3,low,bike,1
2016-10-16 08:27:00,481,1322,3,low,car,1
2016-10-16 08:27:00,311,485,3,low,bike,1
2016-10-16 08:27:00,608,3883,3,low,bike,1
2016-10-16 08:27:00,246,2803,3,average,car,1
2016-10-16 08:27:00,746,2009,4,average,car,1
2016-10-16 08:27:00,91,1200,3,average,car,1
2016-10-16 08:27:00,157,387,3,average,car,1
2016-10-16 08:27:00,324,1920,3,low,car,1
2016-10-16 08:27:00,96,690,2,low,bike,1
2016-10-16 08:27:00,48,577,2,low,bike,1
2016-10-16 08:27:00,55,470,2,average,car,1
2016-10-16 08:27:00,265,687,2,low,car,1
2016-10-16 09:01:00,342,687,4,low,car,1
2016-10-16 09:01:00,798,3103,3,low,truck,1
2016-10-16 09:01:00,122,690,3,average,bike,1
2016-10-16 09:01:00,76,470,3,low,bike,1
2016-10-16 09:01:00,600,1322,4,low,car,1
2016-10-16 09:01:00,326,485,4,low,car,1
2016-10-16 09:01:00,420,1920,4,average,car,1
2016-10-16 09:01:00,847,3883,3,low,car,1
